edge_id,src_id,dst_id,edge_type,valid_from,valid_to,observed_at,public_at,source_class,source_reference,adjudication_status,confidence,research_use_only
GE:ISSUER:HEJFE-9527526FED86FA7D,EV:HEJFE-9527526FED86FA7D,ISS:GVKEY:174389,event_concerns_issuer,,,2013-04-25T19:56:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-9527526FED86FA7D,EV:HEJFE-9527526FED86FA7D,SEC:PERMNO:91498,event_observed_in_security,,,2013-04-25T19:56:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-749FFC4028DF7B1C,CASE:SEC-DUBOVOY-2015,EV:HEJFE-749FFC4028DF7B1C,case_contains_event,,,2011-04-19T18:56:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-749FFC4028DF7B1C,EV:HEJFE-749FFC4028DF7B1C,ISS:GVKEY:178083,event_concerns_issuer,,,2011-04-19T18:56:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-749FFC4028DF7B1C,EV:HEJFE-749FFC4028DF7B1C,SEC:PERMNO:92257,event_observed_in_security,,,2011-04-19T18:56:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-3BBEC23702C1A375,CASE:SEC-DUBOVOY-2015,EV:HEJFE-3BBEC23702C1A375,case_contains_event,,,2013-07-23T19:35:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-3BBEC23702C1A375,EV:HEJFE-3BBEC23702C1A375,ISS:GVKEY:178083,event_concerns_issuer,,,2013-07-23T19:35:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-3BBEC23702C1A375,EV:HEJFE-3BBEC23702C1A375,SEC:PERMNO:92257,event_observed_in_security,,,2013-07-23T19:35:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-350B3481A9CBBF0E,CASE:SEC-DUBOVOY-2015,EV:HEJFE-350B3481A9CBBF0E,case_contains_event,,,2013-10-21T19:49:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-350B3481A9CBBF0E,EV:HEJFE-350B3481A9CBBF0E,ISS:GVKEY:178083,event_concerns_issuer,,,2013-10-21T19:49:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-350B3481A9CBBF0E,EV:HEJFE-350B3481A9CBBF0E,SEC:PERMNO:92257,event_observed_in_security,,,2013-10-21T19:49:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-09EF6AD227D3AC5D,CASE:SEC-DUBOVOY-2015,EV:HEJFE-09EF6AD227D3AC5D,case_contains_event,,,2012-07-31T16:21:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-09EF6AD227D3AC5D,EV:HEJFE-09EF6AD227D3AC5D,ISS:GVKEY:180029,event_concerns_issuer,,,2012-07-31T16:21:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-09EF6AD227D3AC5D,EV:HEJFE-09EF6AD227D3AC5D,SEC:PERMNO:92924,event_observed_in_security,,,2012-07-31T16:21:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-A5AE76F13A48C40F,CASE:SEC-DUBOVOY-2015,EV:HEJFE-A5AE76F13A48C40F,case_contains_event,,,2013-05-07T18:29:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-A5AE76F13A48C40F,EV:HEJFE-A5AE76F13A48C40F,ISS:GVKEY:180029,event_concerns_issuer,,,2013-05-07T18:29:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-A5AE76F13A48C40F,EV:HEJFE-A5AE76F13A48C40F,SEC:PERMNO:92924,event_observed_in_security,,,2013-05-07T18:29:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-A76C746507C0D9AF,CASE:SEC-DUBOVOY-2015,EV:HEJFE-A76C746507C0D9AF,case_contains_event,,,2015-02-26T20:42:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-A76C746507C0D9AF,EV:HEJFE-A76C746507C0D9AF,ISS:GVKEY:180029,event_concerns_issuer,,,2015-02-26T20:42:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-A76C746507C0D9AF,EV:HEJFE-A76C746507C0D9AF,SEC:PERMNO:92924,event_observed_in_security,,,2015-02-26T20:42:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-C368B17FADFC15C7,CASE:SEC-DUBOVOY-2015,EV:HEJFE-C368B17FADFC15C7,case_contains_event,,,2013-04-25T18:14:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-C368B17FADFC15C7,EV:HEJFE-C368B17FADFC15C7,ISS:GVKEY:179957,event_concerns_issuer,,,2013-04-25T18:14:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-C368B17FADFC15C7,EV:HEJFE-C368B17FADFC15C7,SEC:PERMNO:93079,event_observed_in_security,,,2013-04-25T18:14:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-B04F1AF8B6E30A43,CASE:SEC-DUBOVOY-2015,EV:HEJFE-B04F1AF8B6E30A43,case_contains_event,,,2015-02-17T20:35:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-B04F1AF8B6E30A43,EV:HEJFE-B04F1AF8B6E30A43,ISS:GVKEY:180635,event_concerns_issuer,,,2015-02-17T20:35:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-B04F1AF8B6E30A43,EV:HEJFE-B04F1AF8B6E30A43,SEC:PERMNO:93095,event_observed_in_security,,,2015-02-17T20:35:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-DB1E964E02F5921F,CASE:SEC-DUBOVOY-2015,EV:HEJFE-DB1E964E02F5921F,case_contains_event,,,2015-04-30T19:33:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-DB1E964E02F5921F,EV:HEJFE-DB1E964E02F5921F,ISS:GVKEY:180635,event_concerns_issuer,,,2015-04-30T19:33:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-DB1E964E02F5921F,EV:HEJFE-DB1E964E02F5921F,SEC:PERMNO:93095,event_observed_in_security,,,2015-04-30T19:33:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-5D222F0F8E0C77D0,CASE:SEC-DUBOVOY-2015,EV:HEJFE-5D222F0F8E0C77D0,case_contains_event,,,2015-05-04T19:47:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-5D222F0F8E0C77D0,EV:HEJFE-5D222F0F8E0C77D0,ISS:GVKEY:29887,event_concerns_issuer,,,2015-05-04T19:47:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-5D222F0F8E0C77D0,EV:HEJFE-5D222F0F8E0C77D0,SEC:PERMNO:93223,event_observed_in_security,,,2015-05-04T19:47:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-E342F6A93B35E012,CASE:SEC-DUBOVOY-2015,EV:HEJFE-E342F6A93B35E012,case_contains_event,,,2015-02-10T20:52:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-E342F6A93B35E012,EV:HEJFE-E342F6A93B35E012,ISS:GVKEY:183736,event_concerns_issuer,,,2015-02-10T20:52:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-E342F6A93B35E012,EV:HEJFE-E342F6A93B35E012,SEC:PERMNO:93246,event_observed_in_security,,,2015-02-10T20:52:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-DC002D2C6C767277,CASE:SEC-DUBOVOY-2015,EV:HEJFE-DC002D2C6C767277,case_contains_event,,,2011-10-20T19:48:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-DC002D2C6C767277,EV:HEJFE-DC002D2C6C767277,ISS:GVKEY:175087,event_concerns_issuer,,,2011-10-20T19:48:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-DC002D2C6C767277,EV:HEJFE-DC002D2C6C767277,SEC:PERMNO:93323,event_observed_in_security,,,2011-10-20T19:48:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-51F3066EAC9B8138,CASE:SEC-DUBOVOY-2015,EV:HEJFE-51F3066EAC9B8138,case_contains_event,,,2012-01-26T17:21:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-51F3066EAC9B8138,EV:HEJFE-51F3066EAC9B8138,ISS:GVKEY:175087,event_concerns_issuer,,,2012-01-26T17:21:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-51F3066EAC9B8138,EV:HEJFE-51F3066EAC9B8138,SEC:PERMNO:93323,event_observed_in_security,,,2012-01-26T17:21:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:IDENTITY:10145,ISS:GVKEY:1300,SEC:PERMNO:10145,issuer_has_security,,,2012-01-26T20:53:00Z,2012-01-26T20:53:00Z,public_research,vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,not_applicable,0.9,1
GE:IDENTITY:10606,ISS:GVKEY:12445,SEC:PERMNO:10606,issuer_has_security,,,2015-02-17T19:19:00Z,2015-02-17T19:19:00Z,public_research,vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,not_applicable,0.9,1
GE:IDENTITY:11547,ISS:GVKEY:13623,SEC:PERMNO:11547,issuer_has_security,,,2011-04-27T19:22:00Z,2011-04-27T19:22:00Z,public_research,vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,not_applicable,0.9,1
GE:IDENTITY:11599,ISS:GVKEY:14182,SEC:PERMNO:11599,issuer_has_security,,,2013-04-25T18:40:00Z,2013-04-25T18:40:00Z,public_research,vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,not_applicable,0.9,1
GE:IDENTITY:11896,ISS:GVKEY:14256,SEC:PERMNO:11896,issuer_has_security,,,2012-01-26T16:44:00Z,2012-01-26T16:44:00Z,public_research,vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,not_applicable,0.9,1
GE:IDENTITY:12026,ISS:GVKEY:184603,SEC:PERMNO:12026,issuer_has_security,,,2015-02-12T20:39:00Z,2015-02-12T20:39:00Z,public_research,vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,not_applicable,0.9,1
GE:IDENTITY:12049,ISS:GVKEY:175503,SEC:PERMNO:12049,issuer_has_security,,,2013-05-08T19:58:00Z,2013-05-08T19:58:00Z,public_research,vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,not_applicable,0.9,1
GE:IDENTITY:12449,ISS:GVKEY:184700,SEC:PERMNO:12449,issuer_has_security,,,2015-04-30T19:28:00Z,2015-04-30T19:28:00Z,public_research,vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,not_applicable,0.9,1
GE:IDENTITY:12639,ISS:GVKEY:185646,SEC:PERMNO:12639,issuer_has_security,,,2015-05-06T19:29:00Z,2015-05-06T19:29:00Z,public_research,vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,not_applicable,0.9,1
GE:IDENTITY:12758,ISS:GVKEY:1439,SEC:PERMNO:12758,issuer_has_security,,,2013-04-24T19:07:00Z,2013-04-24T19:07:00Z,public_research,vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,not_applicable,0.9,1
GE:IDENTITY:12873,ISS:GVKEY:186520,SEC:PERMNO:12873,issuer_has_security,,,2015-02-05T20:59:00Z,2015-02-05T20:59:00Z,public_research,vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,not_applicable,0.9,1
GE:IDENTITY:12924,ISS:GVKEY:184715,SEC:PERMNO:12924,issuer_has_security,,,2015-02-12T20:10:00Z,2015-02-12T20:10:00Z,public_research,vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,not_applicable,0.9,1
GE:IDENTITY:13105,ISS:GVKEY:192255,SEC:PERMNO:13105,issuer_has_security,,,2015-04-28T18:35:00Z,2015-04-28T18:35:00Z,public_research,vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,not_applicable,0.9,1
GE:IDENTITY:13110,ISS:GVKEY:161036,SEC:PERMNO:13110,issuer_has_security,,,2015-03-19T19:55:00Z,2015-03-19T19:55:00Z,public_research,vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,not_applicable,0.9,1
GE:IDENTITY:13284,ISS:GVKEY:177966,SEC:PERMNO:13284,issuer_has_security,,,2015-04-27T19:17:00Z,2015-04-27T19:17:00Z,public_research,vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,not_applicable,0.9,1
GE:IDENTITY:13377,ISS:GVKEY:170335,SEC:PERMNO:13377,issuer_has_security,,,2013-04-25T19:00:00Z,2013-04-25T19:00:00Z,public_research,vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,not_applicable,0.9,1
GE:IDENTITY:13447,ISS:GVKEY:171007,SEC:PERMNO:13447,issuer_has_security,,,2015-01-28T18:31:00Z,2015-01-28T18:31:00Z,public_research,vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,not_applicable,0.9,1
GE:IDENTITY:13687,ISS:GVKEY:111873,SEC:PERMNO:13687,issuer_has_security,,,2015-03-26T19:41:00Z,2015-03-26T19:41:00Z,public_research,vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,not_applicable,0.9,1
GE:IDENTITY:13936,ISS:GVKEY:8551,SEC:PERMNO:13936,issuer_has_security,,,2015-03-25T19:18:00Z,2015-03-25T19:18:00Z,public_research,vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,not_applicable,0.9,1
GE:IDENTITY:14231,ISS:GVKEY:18689,SEC:PERMNO:14231,issuer_has_security,,,2015-03-03T18:31:00Z,2015-03-03T18:31:00Z,public_research,vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,not_applicable,0.9,1
GE:IDENTITY:15456,ISS:GVKEY:11584,SEC:PERMNO:15456,issuer_has_security,,,2011-08-18T19:43:00Z,2011-08-18T19:43:00Z,public_research,vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,not_applicable,0.9,1
GE:IDENTITY:16432,ISS:GVKEY:5234,SEC:PERMNO:16432,issuer_has_security,,,2011-07-27T19:59:00Z,2011-07-27T19:59:00Z,public_research,vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,not_applicable,0.9,1
GE:IDENTITY:18542,ISS:GVKEY:2817,SEC:PERMNO:18542,issuer_has_security,,,2012-01-25T19:35:00Z,2012-01-25T19:35:00Z,public_research,vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,not_applicable,0.9,1
GE:IDENTITY:19350,ISS:GVKEY:3835,SEC:PERMNO:19350,issuer_has_security,,,2015-02-19T20:40:00Z,2015-02-19T20:40:00Z,public_research,vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,not_applicable,0.9,1
GE:IDENTITY:19561,ISS:GVKEY:2285,SEC:PERMNO:19561,issuer_has_security,,,2012-01-24T20:19:00Z,2012-01-24T20:19:00Z,public_research,vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,not_applicable,0.9,1
GE:IDENTITY:20204,ISS:GVKEY:3580,SEC:PERMNO:20204,issuer_has_security,,,2015-04-27T19:39:00Z,2015-04-27T19:39:00Z,public_research,vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,not_applicable,0.9,1
GE:IDENTITY:20512,ISS:GVKEY:2596,SEC:PERMNO:20512,issuer_has_security,,,2015-04-29T18:54:00Z,2015-04-29T18:54:00Z,public_research,vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,not_applicable,0.9,1
GE:IDENTITY:20670,ISS:GVKEY:2615,SEC:PERMNO:20670,issuer_has_security,,,2013-04-25T19:48:00Z,2013-04-25T19:48:00Z,public_research,vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,not_applicable,0.9,1
GE:IDENTITY:23579,ISS:GVKEY:10519,SEC:PERMNO:23579,issuer_has_security,,,2015-04-27T19:34:00Z,2015-04-27T19:34:00Z,public_research,vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,not_applicable,0.9,1
GE:IDENTITY:23835,ISS:GVKEY:6867,SEC:PERMNO:23835,issuer_has_security,,,2015-02-02T19:47:00Z,2015-02-02T19:47:00Z,public_research,vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,not_applicable,0.9,1
